nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
ESP SECURITE,,,a contacter,,,,,,,,,,,,securite,,MONTIGNY-LE-BRETONNEUX,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852298967,85229896700013,80.10Z,,,,,,,,,,,sirene,
ESPACE SECURITE GDJ,,,a contacter,,,,,,,,,,,,securite,,LIBOURNE,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527908321,52790832100039,80.20Z,,,,,,,,,,,sirene,
ESPACE SECURITE INCENDIE ET GARDIENNAGE,,,a contacter,,,,,,,,,,,,securite,,MONTAUBAN,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491948360,49194836000046,80.10Z,,,,,,,,,,,sirene,
ESPERANCE PROTECTION SERVICES,,,a contacter,,,,,,,,,,,,securite,,GAGNY,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902023720,90202372000011,80.10Z,,,,,,,,,,,sirene,
ESPOIR SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,SENLIS,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891516510,89151651000015,80.10Z,,,,,,,,,,,sirene,
EST SECURITE,,,a contacter,,,,,,,,,,,,securite,,MONTBELIARD,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500351705,50035170500024,80.10Z,,,,,,,,,,,sirene,
EST SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-FRANCOIS,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789804333,78980433300027,80.10Z,,,,,,,,,,,sirene,
EST SECURITE INSTITUTIONS,,,a contacter,,,,,,,,,,,,securite,,STRASBOURG,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901565671,90156567100038,80.10Z,,,,,,,,,,,sirene,
EST SECURITE REUNION,,,a contacter,,,,,,,,,,,,securite,,LA POSSESSION,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751158775,75115877500039,80.10Z,,,,,,,,,,,sirene,
ESTYA,,,a contacter,,,,,,,,,,,,securite,,IVRY-SUR-SEINE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898585740,89858574000035,80.20Z,,,,,,,,,,,sirene,
ETABLISSEMENT DESSAUD,,,a contacter,,,,,,,,,,,,securite,,MISON,,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514129766,51412976600010,80.20Z,,,,,,,,,,,sirene,
ETB ALARME,,,a contacter,,,,,,,,,,,,securite,,CHATEAUROUX,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318801586,31880158600039,80.20Z,,,,,,,,,,,sirene,
ETOILE PROTECTION,,,a contacter,,,,,,,,,,,,securite,,SAINTE-GENEVIEVE-DES-BOIS,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485047385,48504738500029,80.10Z,,,,,,,,,,,sirene,
ETOILE SECURITE,,,a contacter,,,,,,,,,,,,securite,,SALON-DE-PROVENCE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840796031,84079603100036,80.10Z,,,,,,,,,,,sirene,
ETUDES SECURITE ET APPLICATIONS,,,a contacter,,,,,,,,,,,,securite,,BOULOGNE-BILLANCOURT,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519482020,51948202000038,80.10Z,,,,,,,,,,,sirene,
EUR SECURITE PROTECTION PRIVEE (ES2P),,,a contacter,,,,,,,,,,,,securite,,BOURGOIN-JALLIEU,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449718907,44971890700065,80.10Z,,,,,,,,,,,sirene,
EURL ACTION SECURITE INTERVENTION SERVICE (ASIS),,,a contacter,,,,,,,,,,,,securite,,PAU,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808850390,80885039000044,80.10Z,,,,,,,,,,,sirene,
EURL ATHENA VIGILANCE,,,a contacter,,,,,,,,,,,,securite,,MOUANS-SARTOUX,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500040233,50004023300040,80.10Z,,,,,,,,,,,sirene,
EURL BANGALY GARDIENNAGE DE BIENS MEUBLES,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531094944,53109494400026,80.10Z,,,,,,,,,,,sirene,
EURL CORNER - SECURITE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519692719,51969271900015,80.10Z,,,,,,,,,,,sirene,
EURL DKR SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,POITIERS,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883747404,88374740400019,80.10Z,,,,,,,,,,,sirene,
EURL EVENT SECURITY,,,a contacter,,,,,,,,,,,,securite,,CRAYWICK,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534513817,53451381700047,80.10Z,,,,,,,,,,,sirene,
EURL GS PROTECTION,,,a contacter,,,,,,,,,,,,securite,,ROMANS-SUR-ISERE,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799837307,79983730700013,80.10Z,,,,,,,,,,,sirene,
EURL SECURIS,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803667849,80366784900084,80.10Z,,,,,,,,,,,sirene,
EURL SMICHAT,,,a contacter,,,,,,,,,,,,securite,,ALBI,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519654982,51965498200031,80.10Z,,,,,,,,,,,sirene,
EURL SPIGE SECURITE,,,a contacter,,,,,,,,,,,,securite,,MACON,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844717777,84471777700024,80.10Z,,,,,,,,,,,sirene,
EURO PROTEC,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507541167,50754116700031,80.10Z,,,,,,,,,,,sirene,
EURO SECURY PLUS,,,a contacter,,,,,,,,,,,,securite,,NIMES,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479112716,47911271600010,80.20Z,,,,,,,,,,,sirene,
EURO-TRANS-SECURITE,,,a contacter,,,,,,,,,,,,securite,,MESSIGNY-ET-VANTOUX,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408728491,40872849100023,80.10Z,,,,,,,,,,,sirene,
EUROP PRO SECURITE,,,a contacter,,,,,,,,,,,,securite,,STRASBOURG,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423438662,42343866200037,80.10Z,,,,,,,,,,,sirene,
EUROP TELEASSISTANCE,,,a contacter,,,,,,,,,,,,securite,,SAINT-DENIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453798647,45379864700021,80.20Z,,,,,,,,,,,sirene,
EUROPA SECURITE & PROPRETE,,,a contacter,,,,,,,,,,,,securite,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490434982,49043498200032,80.10Z,,,,,,,,,,,sirene,
EUROPE PROTECTION SHOW,,,a contacter,,,,,,,,,,,,securite,,TOULON,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434651147,43465114700028,80.10Z,,,,,,,,,,,sirene,
EUROPE SECURITE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342562428,34256242800017,80.10Z,,,,,,,,,,,sirene,
EUROPE SECURITE PREVENTION,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801708934,80170893400030,80.10Z,,,,,,,,,,,sirene,
EUROPE SURVEILLANCE,,,a contacter,,,,,,,,,,,,securite,,ETAMPES,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314419185,31441918500041,80.10Z,,,,,,,,,,,sirene,
EUROPEAN MARSHALL SECURITE,,,a contacter,,,,,,,,,,,,securite,,VAUCRESSON,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503179442,50317944200010,80.10Z,,,,,,,,,,,sirene,
EUROPEENNE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509254405,50925440500053,80.10Z,,,,,,,,,,,sirene,
EVE SECURITY,,,a contacter,,,,,,,,,,,,securite,,SAINT-OUEN-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504487216,50448721600021,80.10Z,,,,,,,,,,,sirene,
EVENT SAFETY,,,a contacter,,,,,,,,,,,,securite,,ROCHE SUR YON (LA),,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849694401,84969440100027,80.10Z,,,,,,,,,,,sirene,
EVENTS SECURITE,,,a contacter,,,,,,,,,,,,securite,,LABEGE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824916555,82491655500033,80.10Z,,,,,,,,,,,sirene,
EXCELIUM,,,a contacter,,,,,,,,,,,,securite,,ORVAULT,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450248265,45024826500024,80.20Z,,,,,,,,,,,sirene,
EXCELLENCE SECURITY,,,a contacter,,,,,,,,,,,,securite,,SAINT-TROPEZ,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892751942,89275194200012,80.10Z,,,,,,,,,,,sirene,
EXPERT PROTECT,,,a contacter,,,,,,,,,,,,securite,,LILLE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834215758,83421575800048,80.10Z,,,,,,,,,,,sirene,
EXPERT SECURITY,,,a contacter,,,,,,,,,,,,securite,,ORLY,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888603990,88860399000019,80.10Z,,,,,,,,,,,sirene,
EXPERT TEAM SERVICES,,,a contacter,,,,,,,,,,,,securite,,SARCELLES,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800640237,80064023700015,80.20Z,,,,,,,,,,,sirene,
EXPERTISE PREVOYANCE SECURITE,,,a contacter,,,,,,,,,,,,securite,,DOUAI,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911799831,91179983100027,80.10Z,,,,,,,,,,,sirene,
EXPON SECURITE CORPORATION,,,a contacter,,,,,,,,,,,,securite,,INGRE,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895153039,89515303900022,80.10Z,,,,,,,,,,,sirene,
EXTINCTEUR SECURITE INCENDIE,,,a contacter,,,,,,,,,,,,securite,,CHARTRES,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503334948,50333494800018,80.20Z,,,,,,,,,,,sirene,
EXTINCTEURS SERVICE PLUS,,,a contacter,,,,,,,,,,,,securite,,VILLIERS-SUR-MORIN,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500112768,50011276800030,80.20Z,,,,,,,,,,,sirene,
EYES SECURITE,,,a contacter,,,,,,,,,,,,securite,,VERNEUIL EN HALATTE,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750563215,75056321500094,80.10Z,,,,,,,,,,,sirene,
EZA SECURITE,,,a contacter,,,,,,,,,,,,securite,,ALLAIN,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494838311,49483831100020,80.10Z,,,,,,,,,,,sirene,
F.O.P,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915404206,91540420600012,80.10Z,,,,,,,,,,,sirene,
F3S,,,a contacter,,,,,,,,,,,,securite,,ANGERS,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890259732,89025973200026,80.10Z,,,,,,,,,,,sirene,
F7 - SGIP,,,a contacter,,,,,,,,,,,,securite,,SAINT-DENIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948227582,94822758200012,80.10Z,,,,,,,,,,,sirene,
FALCK FRANCE,,,a contacter,,,,,,,,,,,,securite,,MONTIGNY-LE-BRETONNEUX,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517715975,51771597500143,80.10Z,,,,,,,,,,,sirene,
FALCO SECURITE,,,a contacter,,,,,,,,,,,,securite,,MAUBEUGE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909908162,90990816200011,80.10Z,,,,,,,,,,,sirene,
FALCON SECURITY,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481653392,48165339200011,80.10Z,,,,,,,,,,,sirene,
FALCON SECURITY,,,a contacter,,,,,,,,,,,,securite,,POINTE-A-PITRE,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799639307,79963930700039,80.10Z,,,,,,,,,,,sirene,
FAST SECURITE,,,a contacter,,,,,,,,,,,,securite,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820706539,82070653900039,80.10Z,,,,,,,,,,,sirene,
FCPS SECURITE,,,a contacter,,,,,,,,,,,,securite,,CERGY,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894829928,89482992800015,80.10Z,,,,,,,,,,,sirene,
FERGUS AUTORITE,,,a contacter,,,,,,,,,,,,securite,,COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418841896,41884189600032,80.10Z,,,,,,,,,,,sirene,
FERRARI SECURITE FRANCE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533696118,53369611800041,80.10Z,,,,,,,,,,,sirene,
FIDELIA CORP,,,a contacter,,,,,,,,,,,,securite,,VITRY-SUR-SEINE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519999155,51999915500038,80.10Z,,,,,,,,,,,sirene,
FIDUCIAL E-SECURITE EN ABREGE FIDUCIAL SECURITE,,,a contacter,,,,,,,,,,,,securite,,COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327424248,32742424800067,80.20Z,,,,,,,,,,,sirene,
FIDUCIAL EVENTS SECURITY EN ABREGE FIDUCIAL SECURITE,,,a contacter,,,,,,,,,,,,securite,,COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841090491,84109049100033,80.10Z,,,,,,,,,,,sirene,
FILIEN ECOUTE ADMR,,,a contacter,,,,,,,,,,,,securite,,BELLEVILLE-SUR-MEUSE,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390846848,39084684800021,80.20Z,,,,,,,,,,,sirene,
FIRESERVICE,,,a contacter,,,,,,,,,,,,securite,,VOULX,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883168510,88316851000054,80.10Z,,,,,,,,,,,sirene,
FIRST ONE SECURITE,,,a contacter,,,,,,,,,,,,securite,,LINGOLSHEIM,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809271604,80927160400021,80.10Z,,,,,,,,,,,sirene,
FIRST SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,ASNIERES-SUR-SEINE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822426235,82242623500021,80.10Z,,,,,,,,,,,sirene,
FIRST SECURITE PROTECTION,,,a contacter,,,,,,,,,,,,securite,,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900980632,90098063200013,80.10Z,,,,,,,,,,,sirene,
FIRST SECURITY INCENDIE,,,a contacter,,,,,,,,,,,,securite,,GRIGNY,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538759812,53875981200018,80.10Z,,,,,,,,,,,sirene,
FIVE CONTROLE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,CHANTILLY,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899928626,89992862600030,80.20Z,,,,,,,,,,,sirene,
FJ SECURITY,,,a contacter,,,,,,,,,,,,securite,,SAINT LAURENT D ARCE,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909557993,90955799300013,80.10Z,,,,,,,,,,,sirene,
FKH SECURITE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888853819,88885381900041,80.10Z,,,,,,,,,,,sirene,
FLASH ALARM,,,a contacter,,,,,,,,,,,,securite,,LE ROURET,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538505520,53850552000048,80.10Z,,,,,,,,,,,sirene,
FLECHE GARDIENNAGE SERVICES,,,a contacter,,,,,,,,,,,,securite,,CHAMPS-SUR-MARNE,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799603931,79960393100038,80.10Z,,,,,,,,,,,sirene,
FLEXIS SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-BRICE-SOUS-FORET,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538612730,53861273000027,80.10Z,,,,,,,,,,,sirene,
FLP SECURITE,,,a contacter,,,,,,,,,,,,securite,,COUTANCES,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839159597,83915959700039,80.10Z,,,,,,,,,,,sirene,
FOENIX PROTECTION,,,a contacter,,,,,,,,,,,,securite,,LA FRETTE-SUR-SEINE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903184281,90318428100017,80.10Z,,,,,,,,,,,sirene,
FOOR SECURITY PRIVEE,,,a contacter,,,,,,,,,,,,securite,,LA COURNEUVE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818911786,81891178600049,80.10Z,,,,,,,,,,,sirene,
FOR'S SECURITY,,,a contacter,,,,,,,,,,,,securite,,GONESSE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844802801,84480280100028,80.10Z,,,,,,,,,,,sirene,
FORCE 12 SECURITE,,,a contacter,,,,,,,,,,,,securite,,ORLEANS,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922441670,92244167000036,80.10Z,,,,,,,,,,,sirene,
FORCE BUSINESS SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,BAGNOLET,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824345094,82434509400018,80.10Z,,,,,,,,,,,sirene,
FORCE GUARD,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530714682,53071468200024,80.10Z,,,,,,,,,,,sirene,
FORCE POWER SECURITY,,,a contacter,,,,,,,,,,,,securite,,MONTIGNY-LES-CORMEILLES,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832696074,83269607400026,80.10Z,,,,,,,,,,,sirene,
FORCE PROTECT SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,CERGY,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890810765,89081076500028,80.10Z,,,,,,,,,,,sirene,
FORCE SECURITE GARDIENNAGE,,,a contacter,,,,,,,,,,,,securite,,ASNIERES-SUR-SEINE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822840088,82284008800030,80.10Z,,,,,,,,,,,sirene,
FORCE SECURITE PLUS,,,a contacter,,,,,,,,,,,,securite,,AULNAY-SOUS-BOIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751286436,75128643600025,80.10Z,,,,,,,,,,,sirene,
FORCE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,SAINT-ANDRE,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434864567,43486456700020,80.10Z,,,,,,,,,,,sirene,
FORCE SUD INTERVENTION,,,a contacter,,,,,,,,,,,,securite,,GRABELS,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801536590,80153659000046,80.10Z,,,,,,,,,,,sirene,
FOREVENTS CONSEIL ET SECURITE,,,a contacter,,,,,,,,,,,,securite,,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523212678,52321267800024,80.10Z,,,,,,,,,,,sirene,
FORREMA,,,a contacter,,,,,,,,,,,,securite,,SAINT-BRICE-SOUS-FORET,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913225090,91322509000012,80.10Z,,,,,,,,,,,sirene,
FORTERESSE SECURITE,,,a contacter,,,,,,,,,,,,securite,,STRASBOURG,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884754003,88475400300017,80.10Z,,,,,,,,,,,sirene,
FORTERESSE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813111291,81311129100031,80.10Z,,,,,,,,,,,sirene,
FORTIS PROTECTION GARDIENNAGE,,,a contacter,,,,,,,,,,,,securite,,ORLY,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978313617,97831361700018,80.10Z,,,,,,,,,,,sirene,
FOX SECURITY PRIVEE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832408900,83240890000021,80.10Z,,,,,,,,,,,sirene,
FRANC SECURITE,,,a contacter,,,,,,,,,,,,securite,,REIMS,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811069004,81106900400026,80.10Z,,,,,,,,,,,sirene,
FRANCE ACTION SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,ALBI,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893341008,89334100800017,80.10Z,,,,,,,,,,,sirene,
FRANCE ALARME,,,a contacter,,,,,,,,,,,,securite,,SAINT-ETIENNE,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833451313,83345131300047,80.20Z,,,,,,,,,,,sirene,
FRANCE AQUITAINE SECURITE TECH,,,a contacter,,,,,,,,,,,,securite,,CENON,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889745097,88974509700010,80.10Z,,,,,,,,,,,sirene,
FRANCE EVENTS SERVICES,,,a contacter,,,,,,,,,,,,securite,,EPINAY-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803104132,80310413200029,80.10Z,,,,,,,,,,,sirene,
FRANCE GUARDING SECURITE,,,a contacter,,,,,,,,,,,,securite,,LIMAY,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750536567,75053656700019,80.10Z,,,,,,,,,,,sirene,
FRANCE INTERVENTION SAS,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434918900,43491890000235,80.10Z,,,,,,,,,,,sirene,
FRANCE PRESTIGE SECURITE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918980889,91898088900011,80.10Z,,,,,,,,,,,sirene,
FRANCE PREVENTION SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-OUEN-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834208159,83420815900030,80.20Z,,,,,,,,,,,sirene,
FRANCE PREVENTION SECURITY,,,a contacter,,,,,,,,,,,,securite,,BORDEAUX,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904314879,90431487900019,80.10Z,,,,,,,,,,,sirene,
FRANCE RETRAITE ASSITANCE,,,a contacter,,,,,,,,,,,,securite,,NOISY-LE-GRAND,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518741814,51874181400033,80.20Z,,,,,,,,,,,sirene,
FRANCE SECUR,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907741268,90774126800011,80.10Z,,,,,,,,,,,sirene,
FRANCE SECURITE SURVEILLANCE,,,a contacter,,,,,,,,,,,,securite,,SERRES-CASTET,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484662192,48466219200042,80.10Z,,,,,,,,,,,sirene,
FRANCE SECURITY PRIVEE,,,a contacter,,,,,,,,,,,,securite,,SAINT-OUEN-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533075404,53307540400038,80.10Z,,,,,,,,,,,sirene,
FRANCE SURVEILLANCE PLUS,,,a contacter,,,,,,,,,,,,securite,,SAINT-DENIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829253343,82925334300018,80.10Z,,,,,,,,,,,sirene,
FRANCE TELESECURITE,,,a contacter,,,,,,,,,,,,securite,,ECHIROLLES,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380062901,38006290100018,80.10Z,,,,,,,,,,,sirene,
FRANCILIENNE DE SECURITE ET SERVICES,,,a contacter,,,,,,,,,,,,securite,,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851816074,85181607400054,80.20Z,,,,,,,,,,,sirene,
FRANCILITE SERVICES CLIENTS (EN ABREGE F.S.C.),,,a contacter,,,,,,,,,,,,securite,,BEAUCHAMP,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891550550,89155055000018,80.10Z,,,,,,,,,,,sirene,
FREGATE SECURITE,,,a contacter,,,,,,,,,,,,securite,,NOISY-LE-GRAND,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802701110,80270111000032,80.10Z,,,,,,,,,,,sirene,
FRERE SIFER,,,a contacter,,,,,,,,,,,,securite,,PIERREFITTE-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809966039,80996603900020,80.10Z,,,,,,,,,,,sirene,
FTD 84,,,a contacter,,,,,,,,,,,,securite,,LE PONTET,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407866375,40786637500022,80.20Z,,,,,,,,,,,sirene,
FTS,,,a contacter,,,,,,,,,,,,securite,,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411246929,41124692900037,80.20Z,,,,,,,,,,,sirene,
FUTUR PROTECTION,,,a contacter,,,,,,,,,,,,securite,,BEAUPUY,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882024433,88202443300030,80.10Z,,,,,,,,,,,sirene,
FV SECURITE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885322404,88532240400017,80.10Z,,,,,,,,,,,sirene,
G&H ASGUARD SECURITY,,,a contacter,,,,,,,,,,,,securite,,LAON,,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900155896,90015589600013,80.20Z,,,,,,,,,,,sirene,
G.I.G.S PROTECT,,,a contacter,,,,,,,,,,,,securite,,CARCES,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839841533,83984153300012,80.10Z,,,,,,,,,,,sirene,
G.I.P SECURITE,,,a contacter,,,,,,,,,,,,securite,,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832990766,83299076600012,80.10Z,,,,,,,,,,,sirene,
