nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
A2MICILE STRASBOURG SUD,,,a contacter,,,,,,,,,,,,proprete,,ECKBOLSHEIM,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490525755,49052575500057,81.21Z,,,,,,,,,,,sirene,
A2N,,,a contacter,,,,,,,,,,,,proprete,,EYSINES,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424182863,42418286300029,81.22Z,,,,,,,,,,,sirene,
A2R PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,UNIEUX,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499566099,49956609900036,81.30Z,,,,,,,,,,,sirene,
A2S,,,a contacter,,,,,,,,,,,,proprete,,ATTICHY,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839372711,83937271100029,81.21Z,,,,,,,,,,,sirene,
A2S NETTOYAGE & SERVICES,,,a contacter,,,,,,,,,,,,proprete,,SUSVILLE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519526917,51952691700025,81.21Z,,,,,,,,,,,sirene,
A3G WASH SOLUTIONS,,,a contacter,,,,,,,,,,,,proprete,,NIMES,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838527646,83852764600015,81.21Z,,,,,,,,,,,sirene,
A4 NATURE,,,a contacter,,,,,,,,,,,,proprete,,SUEVRES,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510069602,51006960200017,81.30Z,,,,,,,,,,,sirene,
A4C RESINE,,,a contacter,,,,,,,,,,,,proprete,,BERNIERES,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882324395,88232439500012,81.22Z,,,,,,,,,,,sirene,
A4H PARIS EST,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502213275,50221327500055,81.21Z,,,,,,,,,,,sirene,
AAD PHENIX II,,,a contacter,,,,,,,,,,,,proprete,,CESSON-SEVIGNE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518790415,51879041500807,81.22Z,,,,,,,,,,,sirene,
AAJ ABELIA AMENAGEMENTS DE JARDINS,,,a contacter,,,,,,,,,,,,proprete,,L'ETANG-LA-VILLE,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410646350,41064635000042,81.30Z,,,,,,,,,,,sirene,
AAM,,,a contacter,,,,,,,,,,,,proprete,,CORBEIL-ESSONNES,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918825696,91882569600019,81.21Z,,,,,,,,,,,sirene,
AAZ NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,COGNAC,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303447312,30344731200032,81.21Z,,,,,,,,,,,sirene,
AB CLAIRNET,,,a contacter,,,,,,,,,,,,proprete,,CHARLIEU,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449313972,44931397200035,81.21Z,,,,,,,,,,,sirene,
AB ENVIRONNEMENT,,,a contacter,,,,,,,,,,,,proprete,,POISSY,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441775061,44177506100035,81.21Z,,,,,,,,,,,sirene,
AB ESPACES VERTS,,,a contacter,,,,,,,,,,,,proprete,,CAMBLANES-ET-MEYNAC,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828891051,82889105100017,81.30Z,,,,,,,,,,,sirene,
AB NETTOYAGE ET SERVICES,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442933628,44293362800012,81.21Z,,,,,,,,,,,sirene,
AB PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-PAVACE,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479350415,47935041500036,81.30Z,,,,,,,,,,,sirene,
AB PRO SERVICES,,,a contacter,,,,,,,,,,,,proprete,,VERSAILLES,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539380949,53938094900013,81.21Z,,,,,,,,,,,sirene,
AB SERVICES,,,a contacter,,,,,,,,,,,,proprete,,RODEZ,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448046490,44804649000042,81.22Z,,,,,,,,,,,sirene,
ABAC NET,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420510026,42051002600024,81.21Z,,,,,,,,,,,sirene,
ABACAB,,,a contacter,,,,,,,,,,,,proprete,,PORTET-SUR-GARONNE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900861972,90086197200017,81.22Z,,,,,,,,,,,sirene,
ABAR CORDISTE,,,a contacter,,,,,,,,,,,,proprete,,NANTERRE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812482107,81248210700024,81.21Z,,,,,,,,,,,sirene,
ABB NETTOYAGE ECOLOGIE,,,a contacter,,,,,,,,,,,,proprete,,CHAMPS-SUR-MARNE,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513839308,51383930800055,81.22Z,,,,,,,,,,,sirene,
ABBS HABITAT,,,a contacter,,,,,,,,,,,,proprete,,LES SABLES D'OLONNE,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889308805,88930880500031,81.22Z,,,,,,,,,,,sirene,
ABBS HABITAT LA ROCHE SUR YON,,,a contacter,,,,,,,,,,,,proprete,,LA ROCHE-SUR-YON,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910197326,91019732600010,81.22Z,,,,,,,,,,,sirene,
ABBS HABITAT LA ROCHELLE,,,a contacter,,,,,,,,,,,,proprete,,LAGORD,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920450806,92045080600012,81.22Z,,,,,,,,,,,sirene,
ABC,,,a contacter,,,,,,,,,,,,proprete,,MORIERES-LES-AVIGNON,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379323108,37932310800058,81.30Z,,,,,,,,,,,sirene,
ABC DU NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,BRETEIL,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412849432,41284943200023,81.21Z,,,,,,,,,,,sirene,
ABC ENTRETIEN REUNION,,,a contacter,,,,,,,,,,,,proprete,,SAINTE-MARIE,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389977786,38997778600091,81.21Z,,,,,,,,,,,sirene,
ABC ENTRETIEN SUD,,,a contacter,,,,,,,,,,,,proprete,,SAINT-PIERRE,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808564736,80856473600011,81.21Z,,,,,,,,,,,sirene,
ABC JARDINS,,,a contacter,,,,,,,,,,,,proprete,,GUICHAINVILLE,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417708708,41770870800033,81.30Z,,,,,,,,,,,sirene,
ABC NAT C NET,,,a contacter,,,,,,,,,,,,proprete,,SAINT-SAUVEUR-DE-MONTAGUT,,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810412924,81041292400039,81.21Z,,,,,,,,,,,sirene,
ABC NET,,,a contacter,,,,,,,,,,,,proprete,,SAINT-JACQUES-DE-LA-LANDE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491351284,49135128400022,81.21Z,,,,,,,,,,,sirene,
ABC NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,LORMONT,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423448604,42344860400037,81.21Z,,,,,,,,,,,sirene,
ABC NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,LA BAULE-ESCOUBLAC,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390623122,39062312200020,81.21Z,,,,,,,,,,,sirene,
ABC NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,TINQUEUX,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883634594,88363459400039,81.21Z,,,,,,,,,,,sirene,
ABC PROPRE,,,a contacter,,,,,,,,,,,,proprete,,LANGON,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751169467,75116946700014,81.22Z,,,,,,,,,,,sirene,
ABC PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,ARRONVILLE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572057842,57205784200070,81.21Z,,,,,,,,,,,sirene,
ABC SOLUTIONS,,,a contacter,,,,,,,,,,,,proprete,,PANTIN,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919411389,91941138900019,81.21Z,,,,,,,,,,,sirene,
ABC STAR NET,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418842563,41884256300045,81.21Z,,,,,,,,,,,sirene,
ABC'NET,,,a contacter,,,,,,,,,,,,proprete,,DIJON,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450551783,45055178300043,81.22Z,,,,,,,,,,,sirene,
ABCP NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507501021,50750102100020,81.21Z,,,,,,,,,,,sirene,
ABDELOUAHAB MOHRA (S.P.M.),,,a contacter,,,,,,,,,,,,proprete,,SAINT-JEAN-DE-MAURIENNE,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433950565,43395056500039,81.21Z,,,,,,,,,,,sirene,
ABEILLE PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,LE MUY,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828775684,82877568400032,81.21Z,,,,,,,,,,,sirene,
ABEILLE PROPRETE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,ENGHIEN-LES-BAINS,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853990042,85399004200014,81.22Z,,,,,,,,,,,sirene,
ABELIO PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,PAU,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333267367,33326736700063,81.21Z,,,,,,,,,,,sirene,
ABELJADE,,,a contacter,,,,,,,,,,,,proprete,,SAINT BREVIN LES PINS,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421122797,42112279700028,81.30Z,,,,,,,,,,,sirene,
ABER PROPRETE HORIZON,,,a contacter,,,,,,,,,,,,proprete,,SAINT-JACQUES-DE-LA-LANDE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389188004,38918800400078,81.21Z,,,,,,,,,,,sirene,
ABIJI,,,a contacter,,,,,,,,,,,,proprete,,GONESSE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878718238,87871823800024,81.22Z,,,,,,,,,,,sirene,
ABIOXIR,,,a contacter,,,,,,,,,,,,proprete,,CAGNES-SUR-MER,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452375421,45237542100214,81.29A,,,,,,,,,,,sirene,
ABIOXIR 0,,,a contacter,,,,,,,,,,,,proprete,,CAGNES-SUR-MER,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828908764,82890876400016,81.29A,,,,,,,,,,,sirene,
ABIOXIR 1 - 2,,,a contacter,,,,,,,,,,,,proprete,,MONTAGNY,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828714857,82871485700012,81.29A,,,,,,,,,,,sirene,
ABIOXIR 3-4,,,a contacter,,,,,,,,,,,,proprete,,EVRY-COURCOURONNES,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828937821,82893782100027,81.29A,,,,,,,,,,,sirene,
ABIOXIR 5 - 6,,,a contacter,,,,,,,,,,,,proprete,,CHOISY-AU-BAC,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828842088,82884208800027,81.29A,,,,,,,,,,,sirene,
ABIY- BRILLE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,BUCHELAY,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528431786,52843178600029,81.21Z,,,,,,,,,,,sirene,
ABN 3D,,,a contacter,,,,,,,,,,,,proprete,,SAINT-DENIS,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503603862,50360386200015,81.21Z,,,,,,,,,,,sirene,
ABOX NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-OUEN-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838595023,83859502300014,81.21Z,,,,,,,,,,,sirene,
ABS CLEAN PRO,,,a contacter,,,,,,,,,,,,proprete,,COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894858828,89485882800011,81.21Z,,,,,,,,,,,sirene,
ABSCISSE NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-OUEN-L'AUMONE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478962137,47896213700038,81.22Z,,,,,,,,,,,sirene,
ABSIS PRO SERVICES,,,a contacter,,,,,,,,,,,,proprete,,PAMIERS,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834587131,83458713100048,81.21Z,,,,,,,,,,,sirene,
ABSO,,,a contacter,,,,,,,,,,,,proprete,,MAROLLES-EN-BRIE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384755872,38475587200031,81.21Z,,,,,,,,,,,sirene,
ABSOLU NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803130160,80313016000028,81.21Z,,,,,,,,,,,sirene,
ABSOLUT PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,REIMS,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838814192,83881419200038,81.22Z,,,,,,,,,,,sirene,
ABSOLUTE SERVICES SYSTEMES,,,a contacter,,,,,,,,,,,,proprete,,ARGENTEUIL,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444439277,44443927700054,81.22Z,,,,,,,,,,,sirene,
ABYS,,,a contacter,,,,,,,,,,,,proprete,,SIX-FOURS-LES-PLAGES,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444382949,44438294900055,81.21Z,,,,,,,,,,,sirene,
ABYSS PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,ŒTING,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488921727,48892172700027,81.21Z,,,,,,,,,,,sirene,
ABZ GESTION,,,a contacter,,,,,,,,,,,,proprete,,NIMES,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381930239,38193023900045,81.21Z,,,,,,,,,,,sirene,
AC CLEAN,,,a contacter,,,,,,,,,,,,proprete,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397918822,39791882200032,81.22Z,,,,,,,,,,,sirene,
AC PROPRE 13,,,a contacter,,,,,,,,,,,,proprete,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833462500,83346250000020,81.21Z,,,,,,,,,,,sirene,
ACANTA,,,a contacter,,,,,,,,,,,,proprete,,SAINT-DENIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425056835,42505683500035,81.21Z,,,,,,,,,,,sirene,
ACASAIDE,,,a contacter,,,,,,,,,,,,proprete,,ANGERS,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489217505,48921750500051,81.21Z,,,,,,,,,,,sirene,
ACCECIT HOTELLERIE,,,a contacter,,,,,,,,,,,,proprete,,GENTILLY,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817465396,81746539600023,81.21Z,,,,,,,,,,,sirene,
ACCECIT TERTIAIRE,,,a contacter,,,,,,,,,,,,proprete,,GENTILLY,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817450828,81745082800022,81.21Z,,,,,,,,,,,sirene,
ACCENT DU SUD PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,TRETS,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492975057,49297505700018,81.30Z,,,,,,,,,,,sirene,
ACCES NETTOYAGE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,LA ROCHELLE,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443355730,44335573000021,81.21Z,,,,,,,,,,,sirene,
ACCESS ASSISTANCE,,,a contacter,,,,,,,,,,,,proprete,,WASSELONNE,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438463911,43846391100034,81.21Z,,,,,,,,,,,sirene,
ACCESS MULTISERVICE,,,a contacter,,,,,,,,,,,,proprete,,ARGENTEUIL,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530842244,53084224400028,81.21Z,,,,,,,,,,,sirene,
ACCESS PRO ENTRETIEN,,,a contacter,,,,,,,,,,,,proprete,,ARGENTEUIL,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905409751,90540975100013,81.22Z,,,,,,,,,,,sirene,
ACCESS PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,MONTUSSAN,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487659765,48765976500050,81.21Z,,,,,,,,,,,sirene,
ACCESS PROPRETE ET SERVICES,,,a contacter,,,,,,,,,,,,proprete,,TIGNIEU-JAMEYZIEU,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825140874,82514087400025,81.21Z,,,,,,,,,,,sirene,
ACCESSIT,,,a contacter,,,,,,,,,,,,proprete,,VILLEPINTE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489606103,48960610300062,81.22Z,,,,,,,,,,,sirene,
ACCOLADE,,,a contacter,,,,,,,,,,,,proprete,,UZES,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499373421,49937342100027,81.21Z,,,,,,,,,,,sirene,
ACCORD PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,PONTOISE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809730476,80973047600011,81.21Z,,,,,,,,,,,sirene,
ACCORD SERVICE MEDITERRANEE,,,a contacter,,,,,,,,,,,,proprete,,MONTPELLIER,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504718487,50471848700037,81.21Z,,,,,,,,,,,sirene,
ACCRO SERVICES,,,a contacter,,,,,,,,,,,,proprete,,MONTREUIL,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522198753,52219875300058,81.21Z,,,,,,,,,,,sirene,
ACCUEIL SERVICES,,,a contacter,,,,,,,,,,,,proprete,,CROISSY-SUR-SEINE,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494696479,49469647900034,81.21Z,,,,,,,,,,,sirene,
ACCUEIL SOUTIEN FEMMES EN DIFFICULTES,,,a contacter,,,,,,,,,,,,proprete,,MAXEVILLE,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378103618,37810361800039,81.21Z,,,,,,,,,,,sirene,
ACE PRO,,,a contacter,,,,,,,,,,,,proprete,,SAINT-MAURICE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454001256,45400125600022,81.21Z,,,,,,,,,,,sirene,
ACE PROPRETE LE SERVICE GAGNANT,,,a contacter,,,,,,,,,,,,proprete,,RENNES,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443001979,44300197900030,81.21Z,,,,,,,,,,,sirene,
ACEA SERVICES,,,a contacter,,,,,,,,,,,,proprete,,LA FLOTTE,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878597210,87859721000037,81.21Z,,,,,,,,,,,sirene,
ACENI SERVICES ASSOCIES,,,a contacter,,,,,,,,,,,,proprete,,ASNIERES-SUR-SEINE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390462448,39046244800049,81.21Z,,,,,,,,,,,sirene,
ACEO PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,LESQUIN,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811009091,81100909100034,81.21Z,,,,,,,,,,,sirene,
ACG SERVICES,,,a contacter,,,,,,,,,,,,proprete,,BESANCON,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501688709,50168870900028,81.21Z,,,,,,,,,,,sirene,
ACG SERVICES PRO,,,a contacter,,,,,,,,,,,,proprete,,BESANCON,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503486078,50348607800028,81.21Z,,,,,,,,,,,sirene,
ACJ SERVICES,,,a contacter,,,,,,,,,,,,proprete,,MARQUILLIES,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905142782,90514278200010,81.21Z,,,,,,,,,,,sirene,
ACL NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,EYSINES,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492115506,49211550600023,81.21Z,,,,,,,,,,,sirene,
ACL PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,CUCQ,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483599742,48359974200028,81.21Z,,,,,,,,,,,sirene,
ACL SERVICES 91,,,a contacter,,,,,,,,,,,,proprete,,SAINT-PIERRE-DU-PERRAY,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831451828,83145182800022,81.21Z,,,,,,,,,,,sirene,
ACM NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-MARTIN-D'HERES,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798781597,79878159700025,81.22Z,,,,,,,,,,,sirene,
ACM NETTOYAGE 67,,,a contacter,,,,,,,,,,,,proprete,,ECKBOLSHEIM,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841433212,84143321200047,81.22Z,,,,,,,,,,,sirene,
ACM NETTOYAGE 68,,,a contacter,,,,,,,,,,,,proprete,,ZILLISHEIM,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841084049,84108404900029,81.22Z,,,,,,,,,,,sirene,
ACM NETTOYAGE FRANCHE-COMTE,,,a contacter,,,,,,,,,,,,proprete,,GRAND-CHARMONT,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841143217,84114321700021,81.22Z,,,,,,,,,,,sirene,
ACN PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,MOUHOUS,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837534544,83753454400015,81.21Z,,,,,,,,,,,sirene,
ACNET PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-HERBLAIN,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921242475,92124247500017,81.21Z,,,,,,,,,,,sirene,
ACORUS,,,a contacter,,,,,,,,,,,,proprete,,TOURCOING,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488105149,48810514900014,81.30Z,,,,,,,,,,,sirene,
ACP NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,VILLEFRANCHE-SUR-SAONE,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794526590,79452659000037,81.21Z,,,,,,,,,,,sirene,
ACPN MENAGE,,,a contacter,,,,,,,,,,,,proprete,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839658655,83965865500015,81.21Z,,,,,,,,,,,sirene,
ACROPROP,,,a contacter,,,,,,,,,,,,proprete,,SAINT-GILLES,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421477647,42147764700034,81.22Z,,,,,,,,,,,sirene,
ACS,,,a contacter,,,,,,,,,,,,proprete,,MONTBELIARD,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844629345,84462934500027,81.21Z,,,,,,,,,,,sirene,
ACTEM SERVICES,,,a contacter,,,,,,,,,,,,proprete,,VILLEFRANCHE-SUR-SAONE,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853032720,85303272000015,81.21Z,,,,,,,,,,,sirene,
ACTENSO CHANTIER,,,a contacter,,,,,,,,,,,,proprete,,BAUGE-EN-ANJOU,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418941167,41894116700045,81.30Z,,,,,,,,,,,sirene,
ACTI SUD PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,MARSANNAY-LA-COTE,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499511756,49951175600029,81.30Z,,,,,,,,,,,sirene,
ACTI-SER,,,a contacter,,,,,,,,,,,,proprete,,GRADIGNAN,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500025572,50002557200016,81.22Z,,,,,,,,,,,sirene,
ACTIF PROPRETE ET SERVICES 77,,,a contacter,,,,,,,,,,,,proprete,,MEAUX,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448192153,44819215300030,81.22Z,,,,,,,,,,,sirene,
ACTIGIEN,,,a contacter,,,,,,,,,,,,proprete,,VITROLLES,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834316796,83431679600020,81.29B,,,,,,,,,,,sirene,
ACTIM,,,a contacter,,,,,,,,,,,,proprete,,CLUSES,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433459468,43345946800032,81.21Z,,,,,,,,,,,sirene,
ACTINET 54,,,a contacter,,,,,,,,,,,,proprete,,PULNOY,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521436915,52143691500024,81.21Z,,,,,,,,,,,sirene,
ACTION - NETT,,,a contacter,,,,,,,,,,,,proprete,,CANLY,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517701751,51770175100037,81.22Z,,,,,,,,,,,sirene,
ACTION ENVIRONNEMENT,,,a contacter,,,,,,,,,,,,proprete,,LE SOLER,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497919084,49791908400036,81.29A,,,,,,,,,,,sirene,
ACTION INSERTION PAR L'ECONOMIQUE,,,a contacter,,,,,,,,,,,,proprete,,FORT DE FRANCE,,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433158409,43315840900055,81.30Z,,,,,,,,,,,sirene,
ACTION MAINTENANCES SERVICES A.M.S.,,,a contacter,,,,,,,,,,,,proprete,,LEVALLOIS-PERRET,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453414724,45341472400030,81.21Z,,,,,,,,,,,sirene,
ACTION NET,,,a contacter,,,,,,,,,,,,proprete,,OULCHES,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492956776,49295677600016,81.22Z,,,,,,,,,,,sirene,
ACTION NET SERVICE,,,a contacter,,,,,,,,,,,,proprete,,VALENCIN,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499964039,49996403900022,81.21Z,,,,,,,,,,,sirene,
ACTION NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,SETE,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824667737,82466773700020,81.21Z,,,,,,,,,,,sirene,
